"Data","Q_25200000","CSS","Fonte"
"2002-11-20",460.1,NA,""
"2002-11-21",463.562,NA,""
"2002-11-22",460.1,NA,""
"2002-11-23",456.646,NA,""
"2002-11-24",453.201,NA,""
"2002-11-25",446.337,NA,""
"2002-11-26",422.586,NA,""
"2002-11-27",409.206,NA,""
"2002-11-28",425.952,NA,""
"2002-11-29",412.537,NA,""
"2002-11-30",405.883,NA,""
"2002-12-01",392.68,NA,""
"2002-12-02",376.38,NA,""
"2002-12-03",379.622,NA,""
"2002-12-04",419.227,NA,""
"2002-12-05",429.328,NA,""
"2002-12-06",456.646,NA,""
"2002-12-07",480.999,NA,""
"2002-12-08",480.999,NA,""
"2002-12-09",456.646,NA,""
"2002-12-10",412.537,NA,""
"2002-12-11",379.622,NA,""
"2002-12-12",409.206,NA,""
"2002-12-13",574.997,NA,""
"2002-12-14",854.947,NA,""
"2002-12-15",1027.42,NA,""
"2002-12-16",1087.24,NA,""
"2002-12-17",1120.36,NA,""
"2002-12-18",1221.68,NA,""
"2002-12-19",1320.07,NA,""
"2002-12-20",1187.58,NA,""
"2002-12-21",1000.6,NA,""
"2002-12-22",895.77,NA,""
"2002-12-23",870.18,NA,""
"2002-12-24",809.795,NA,""
"2002-12-25",755.746,NA,""
"2002-12-26",707.716,NA,""
"2002-12-27",665.409,NA,""
"2002-12-28",660.763,NA,""
"2002-12-29",731.598,NA,""
"2002-12-30",895.77,NA,""
"2002-12-31",1081.76,NA,""
"2003-01-01",1043.62,NA,""
"2003-01-02",968.741,NA,""
"2003-01-03",984.628,NA,""
"2003-01-04",984.628,NA,""
"2003-01-05",979.322,NA,""
"2003-01-06",1092.74,NA,""
"2003-01-07",1273.45,NA,""
"2003-01-08",1302.52,NA,""
"2003-01-09",1233.13,NA,""
"2003-01-10",1227.4,NA,""
"2003-01-11",1481.53,NA,""
"2003-01-12",1512.11,NA,""
"2003-01-13",1408.99,NA,""
"2003-01-14",1250.35,NA,""
"2003-01-15",1098.24,NA,""
"2003-01-16",1142.62,NA,""
"2003-01-17",1267.66,NA,""
"2003-01-18",1320.07,NA,""
"2003-01-19",1518.25,NA,""
"2003-01-20",1649.16,NA,""
"2003-01-21",1623.94,NA,""
"2003-01-22",1790.71,NA,""
"2003-01-23",2499.4,NA,""
"2003-01-24",2726.46,NA,""
"2003-01-25",2847.34,NA,""
"2003-01-26",2941.62,NA,""
"2003-01-27",3008.27,NA,""
"2003-01-28",2998.72,NA,""
"2003-01-29",2970.12,NA,""
"2003-01-30",2970.12,NA,""
"2003-01-31",3017.84,NA,""
"2003-02-01",3094.77,NA,""
"2003-02-02",3172.39,NA,""
"2003-02-03",3250.71,NA,""
"2003-02-04",3270.4,NA,""
"2003-02-05",3191.91,NA,""
"2003-02-06",2998.72,NA,""
"2003-02-07",2782.02,NA,""
"2003-02-08",2643.89,NA,""
"2003-02-09",2726.46,NA,""
"2003-02-10",2847.34,NA,""
"2003-02-11",2866.11,NA,""
"2003-02-12",2680.48,NA,""
"2003-02-13",2375.4,NA,""
"2003-02-14",2100.69,NA,""
"2003-02-15",1927.16,NA,""
"2003-02-16",1862.5,NA,""
"2003-02-17",2227.94,NA,""
"2003-02-18",2562.25,NA,""
"2003-02-19",2671.31,NA,""
"2003-02-20",2772.73,NA,""
"2003-02-21",2875.51,NA,""
"2003-02-22",2913.22,NA,""
"2003-02-23",2828.62,NA,""
"2003-02-24",2782.02,NA,""
"2003-02-25",2791.32,NA,""
"2003-02-26",2717.24,NA,""
"2003-02-27",2598.42,NA,""
"2003-02-28",2401.78,NA,""
"2003-03-01",2134.36,NA,""
"2003-03-02",1927.16,NA,""
"2003-03-03",1854.47,NA,""
"2003-03-04",1759.13,NA,""
"2003-03-05",1790.71,NA,""
"2003-03-06",1886.65,NA,""
"2003-03-07",1814.52,104,"Aquino"
"2003-03-08",1743.42,NA,""
"2003-03-09",1605.12,NA,""
"2003-03-10",1518.25,NA,""
"2003-03-11",1499.85,NA,""
"2003-03-12",1630.24,NA,""
"2003-03-13",1870.54,NA,""
"2003-03-14",2202.27,NA,""
"2003-03-15",2366.63,NA,""
"2003-03-16",2288.24,NA,""
"2003-03-17",2236.51,NA,""
"2003-03-18",2092.31,NA,""
"2003-03-19",2142.8,NA,""
"2003-03-20",2526.27,NA,""
"2003-03-21",2754.19,NA,""
"2003-03-22",2791.32,NA,""
"2003-03-23",2671.31,NA,""
"2003-03-24",2680.48,NA,""
"2003-03-25",2726.46,NA,""
"2003-03-26",2772.73,NA,""
"2003-03-27",2828.62,NA,""
"2003-03-28",2847.34,NA,""
"2003-03-29",2941.62,NA,""
"2003-03-30",3017.84,NA,""
"2003-03-31",2989.17,NA,""
"2003-04-01",2828.62,NA,""
"2003-04-02",2662.16,NA,""
"2003-04-03",2508.34,NA,""
"2003-04-04",2445.98,NA,""
"2003-04-05",2410.59,NA,""
"2003-04-06",2340.39,NA,""
"2003-04-07",2331.67,NA,""
"2003-04-08",2445.98,NA,""
"2003-04-09",2375.4,NA,""
"2003-04-10",2151.26,NA,""
"2003-04-11",2083.93,NA,""
"2003-04-12",2202.27,NA,""
"2003-04-13",2580.31,NA,""
"2003-04-14",2662.16,NA,""
"2003-04-15",2535.25,NA,""
"2003-04-16",2236.51,NA,""
"2003-04-17",1976.19,NA,""
"2003-04-18",1830.46,NA,""
"2003-04-19",1806.57,NA,""
"2003-04-20",1759.13,NA,""
"2003-04-21",1735.58,NA,""
"2003-04-22",1790.71,NA,""
"2003-04-23",1951.62,NA,""
"2003-04-24",1886.65,NA,""
"2003-04-25",1668.16,NA,""
"2003-04-26",1518.25,NA,""
"2003-04-27",1408.99,NA,""
"2003-04-28",1325.94,NA,""
"2003-04-29",1267.66,NA,""
"2003-04-30",1210.28,NA,""
"2003-05-01",1165.03,NA,""
"2003-05-02",1131.47,NA,""
"2003-05-03",1087.24,NA,""
"2003-05-04",1059.91,NA,""
"2003-05-05",1027.42,NA,""
"2003-05-06",1000.6,NA,""
"2003-05-07",989.942,NA,""
"2003-05-08",995.267,NA,""
"2003-05-09",1000.6,NA,""
"2003-05-10",968.741,NA,""
"2003-05-11",937.232,NA,""
"2003-05-12",906.076,NA,""
"2003-05-13",890.632,NA,""
"2003-05-14",875.278,NA,""
"2003-05-15",865.092,NA,""
"2003-05-16",854.947,NA,""
"2003-05-17",844.842,NA,""
"2003-05-18",834.777,NA,""
"2003-05-19",814.771,NA,""
"2003-05-20",804.83,NA,""
"2003-05-21",789.995,NA,""
"2003-05-22",775.254,NA,""
"2003-05-23",760.607,NA,""
"2003-05-24",746.055,NA,""
"2003-05-25",741.225,NA,""
"2003-05-26",760.607,NA,""
"2003-05-27",834.777,NA,""
"2003-05-28",895.77,NA,""
"2003-05-29",937.232,NA,""
"2003-05-30",849.889,NA,""
"2003-05-31",789.995,NA,""
"2003-06-01",755.746,NA,""
"2003-06-02",731.598,NA,""
"2003-06-03",717.237,NA,""
"2003-06-04",698.238,NA,""
"2003-06-05",698.238,NA,""
"2003-06-06",688.804,NA,""
"2003-06-07",679.413,NA,""
"2003-06-08",670.066,NA,""
"2003-06-09",660.763,NA,""
"2003-06-10",656.127,NA,""
"2003-06-11",643.218,NA,""
"2003-06-12",635.515,NA,""
"2003-06-13",627.842,NA,""
"2003-06-14",612.588,NA,""
"2003-06-15",605.008,NA,""
"2003-06-16",597.458,NA,""
"2003-06-17",593.695,NA,""
"2003-06-18",586.192,NA,""
"2003-06-19",582.452,NA,""
"2003-06-20",574.997,NA,""
"2003-06-21",567.572,NA,""
"2003-06-22",560.18,NA,""
"2003-06-23",560.18,NA,""
"2003-06-24",552.819,NA,""
"2003-06-25",545.491,NA,""
"2003-06-26",545.491,NA,""
"2003-06-27",538.194,NA,""
"2003-06-28",534.558,NA,""
"2003-06-29",530.93,NA,""
"2003-06-30",523.699,NA,""
"2003-07-01",523.699,NA,""
"2003-07-02",516.5,NA,""
"2003-07-03",516.5,NA,""
"2003-07-04",509.333,NA,""
"2003-07-05",502.2,NA,""
"2003-07-06",498.646,NA,""
"2003-07-07",495.099,NA,""
"2003-07-08",491.562,NA,""
"2003-07-09",488.032,NA,""
"2003-07-10",488.032,NA,""
"2003-07-11",484.511,NA,""
"2003-07-12",480.999,NA,""
"2003-07-13",477.495,NA,""
"2003-07-14",473.999,NA,""
"2003-07-15",467.032,NA,""
"2003-07-16",467.032,54.591,"TM/Landsat-5"
"2003-07-17",467.032,NA,""
"2003-07-18",463.562,NA,""
"2003-07-19",460.1,NA,""
"2003-07-20",453.201,NA,""
"2003-07-21",449.765,NA,""
"2003-07-22",446.337,NA,""
"2003-07-23",439.508,NA,""
"2003-07-24",436.106,NA,""
"2003-07-25",432.713,NA,""
"2003-07-26",425.952,NA,""
"2003-07-27",422.586,NA,""
"2003-07-28",419.227,NA,""
"2003-07-29",415.878,NA,""
"2003-07-30",412.537,NA,""
"2003-07-31",409.206,NA,""
"2003-08-01",405.883,53.57,"TM/Landsat-5"
"2003-08-02",399.264,NA,""
"2003-08-03",399.264,NA,""
"2003-08-04",392.68,NA,""
"2003-08-05",392.68,NA,""
"2003-08-06",389.402,NA,""
"2003-08-07",386.133,NA,""
"2003-08-08",382.873,NA,""
"2003-08-09",379.622,NA,""
"2003-08-10",376.38,NA,""
"2003-08-11",373.147,NA,""
"2003-08-12",369.924,NA,""
"2003-08-13",366.71,NA,""
"2003-08-14",366.71,NA,""
"2003-08-15",366.71,NA,""
"2003-08-16",360.309,NA,""
"2003-08-17",353.944,58.559,"TM/Landsat-5"
"2003-08-18",353.944,NA,""
"2003-08-19",347.618,NA,""
"2003-08-20",347.618,NA,""
"2003-08-21",347.618,NA,""
"2003-08-22",347.618,NA,""
"2003-08-23",347.618,NA,""
"2003-08-24",341.328,NA,""
"2003-08-25",338.198,NA,""
"2003-08-26",335.077,NA,""
"2003-08-27",331.966,NA,""
"2003-08-28",328.864,NA,""
"2003-08-29",322.689,NA,""
"2003-08-30",322.689,NA,""
"2003-08-31",322.689,NA,""
"2003-09-01",328.864,21.7,"Bayer"
"2003-09-02",328.864,NA,""
"2003-09-03",322.689,NA,""
"2003-09-04",322.689,NA,""
"2003-09-05",325.771,NA,""
"2003-09-06",328.864,NA,""
"2003-09-07",328.864,NA,""
"2003-09-08",322.689,NA,""
"2003-09-09",322.689,NA,""
"2003-09-10",316.552,27.57,"ANA"
"2003-09-11",310.454,NA,""
"2003-09-12",304.395,NA,""
"2003-09-13",298.376,NA,""
"2003-09-14",298.376,NA,""
"2003-09-15",304.395,NA,""
"2003-09-16",304.395,NA,""
"2003-09-17",304.395,NA,""
"2003-09-18",304.395,NA,""
"2003-09-19",298.376,NA,""
"2003-09-20",298.376,NA,""
"2003-09-21",301.381,NA,""
"2003-09-22",304.395,NA,""
"2003-09-23",310.454,NA,""
"2003-09-24",304.395,NA,""
"2003-09-25",295.381,NA,""
"2003-09-26",286.456,NA,""
"2003-09-27",280.556,NA,""
"2003-09-28",274.696,NA,""
"2003-09-29",268.877,NA,""
"2003-09-30",265.983,NA,""
"2003-10-01",271.782,NA,""
"2003-10-02",286.456,NA,""
"2003-10-03",301.381,NA,""
"2003-10-04",316.552,40.005,"TM/Landsat-5"
"2003-10-05",338.198,NA,""
"2003-10-06",335.077,NA,""
"2003-10-07",316.552,NA,""
"2003-10-08",304.395,NA,""
"2003-10-09",307.42,NA,""
"2003-10-10",328.864,NA,""
"2003-10-11",353.944,NA,""
"2003-10-12",353.944,NA,""
"2003-10-13",341.328,NA,""
"2003-10-14",353.944,NA,""
"2003-10-15",412.537,NA,""
"2003-10-16",453.201,NA,""
"2003-10-17",432.713,NA,""
"2003-10-18",382.873,NA,""
"2003-10-19",347.618,NA,""
"2003-10-20",325.771,51.713,"TM/Landsat-5"
"2003-10-21",307.42,NA,""
"2003-10-22",298.376,NA,""
"2003-10-23",286.456,NA,""
"2003-10-24",277.621,NA,""
"2003-10-25",277.621,NA,""
"2003-10-26",298.376,NA,""
"2003-10-27",341.328,NA,""
"2003-10-28",366.71,NA,""
"2003-10-29",353.944,NA,""
"2003-10-30",353.944,NA,""
"2003-10-31",353.944,NA,""
"2003-11-01",405.883,NA,""
"2003-11-02",467.032,NA,""
"2003-11-03",530.93,NA,""
"2003-11-04",593.695,NA,""
"2003-11-05",679.413,NA,""
"2003-11-06",736.406,NA,""
"2003-11-07",674.734,NA,""
"2003-11-08",608.794,NA,""
"2003-11-09",620.2,NA,""
"2003-11-10",582.452,NA,""
"2003-11-11",530.93,NA,""
"2003-11-12",480.999,NA,""
"2003-11-13",432.713,NA,""
"2003-11-14",405.883,NA,""
"2003-11-15",402.569,NA,""
"2003-11-16",425.952,NA,""
"2003-11-17",439.508,NA,""
"2003-11-18",467.032,NA,""
"2003-11-19",502.2,NA,""
"2003-11-20",502.2,NA,""
"2003-11-21",516.5,NA,""
"2003-11-22",516.5,NA,""
"2003-11-23",593.695,NA,""
"2003-11-24",688.804,NA,""
"2003-11-25",651.503,NA,""
"2003-11-26",571.281,NA,""
"2003-11-27",512.912,NA,""
"2003-11-28",502.2,NA,""
"2003-11-29",502.2,NA,""
"2003-11-30",502.2,NA,""
"2003-12-01",509.333,NA,""
"2003-12-02",512.912,NA,""
"2003-12-03",620.2,NA,""
"2003-12-04",875.278,NA,""
"2003-12-05",1109.28,NA,""
"2003-12-06",1109.28,NA,""
"2003-12-07",1011.3,NA,""
"2003-12-08",1076.28,NA,""
"2003-12-09",1221.68,NA,""
"2003-12-10",1256.11,NA,""
"2003-12-11",1331.81,NA,""
"2003-12-12",1712.15,NA,""
"2003-12-13",1630.24,NA,""
"2003-12-14",1349.49,NA,""
"2003-12-15",942.459,NA,""
"2003-12-16",693.516,NA,""
"2003-12-17",593.695,NA,""
"2003-12-18",612.588,NA,""
"2003-12-19",702.972,NA,""
"2003-12-20",870.18,NA,""
"2003-12-21",989.942,NA,""
"2003-12-22",1159.41,NA,""
"2003-12-23",1227.4,NA,""
"2003-12-24",1092.74,NA,""
"2003-12-25",1011.3,NA,""
"2003-12-26",984.628,NA,""
"2003-12-27",854.947,NA,""
"2003-12-28",712.471,NA,""
"2003-12-29",608.794,NA,""
"2003-12-30",567.572,NA,""
"2003-12-31",534.558,NA,""
"2004-01-01",505.762,NA,""
"2004-01-02",523.699,NA,""
"2004-01-03",605.008,NA,""
"2004-01-04",870.18,NA,""
"2004-01-05",1159.41,NA,""
"2004-01-06",1308.36,NA,""
"2004-01-07",1499.85,NA,""
"2004-01-08",1636.54,NA,""
"2004-01-09",1561.48,NA,""
"2004-01-10",1704.37,NA,""
"2004-01-11",1894.73,NA,""
"2004-01-12",1935.3,NA,""
"2004-01-13",2109.09,NA,""
"2004-01-14",2314.26,NA,""
"2004-01-15",2535.25,NA,""
"2004-01-16",2847.34,NA,""
"2004-01-17",2754.19,NA,""
"2004-01-18",2349.13,NA,""
"2004-01-19",2050.56,NA,""
"2004-01-20",1910.92,NA,""
"2004-01-21",2134.36,NA,""
"2004-01-22",2526.27,NA,""
"2004-01-23",3017.84,NA,""
"2004-01-24",3300.02,NA,""
"2004-01-25",3807.66,NA,""
"2004-01-26",4167.68,NA,""
"2004-01-27",4450.88,NA,""
"2004-01-28",4808.62,NA,""
"2004-01-29",4539.38,NA,""
"2004-01-30",3965.04,NA,""
"2004-01-31",3570.87,NA,""
"2004-02-01",3530.26,NA,""
"2004-02-02",3591.24,NA,""
"2004-02-03",3704.03,NA,""
"2004-02-04",3880.81,NA,""
"2004-02-05",4461.91,NA,""
"2004-02-06",4617.32,NA,""
"2004-02-07",4060.57,NA,""
"2004-02-08",3735.01,NA,""
"2004-02-09",4156.93,NA,""
"2004-02-10",5269.74,NA,""
"2004-02-11",6137.68,NA,""
"2004-02-12",6551.32,NA,""
"2004-02-13",6602.12,NA,""
"2004-02-14",6112.92,NA,""
"2004-02-15",6224.6,NA,""
"2004-02-16",6224.6,NA,""
"2004-02-17",5855.21,NA,""
"2004-02-18",5060.34,NA,""
"2004-02-19",3859.86,NA,""
"2004-02-20",3065.84,NA,""
"2004-02-21",3319.81,NA,""
"2004-02-22",3933.38,NA,""
"2004-02-23",4650.88,NA,""
"2004-02-24",6437.54,NA,""
"2004-02-25",7328.15,NA,""
"2004-02-26",7661.07,NA,""
"2004-02-27",7782.24,NA,""
"2004-02-28",7931.26,NA,""
"2004-02-29",6249.52,NA,""
"2004-03-01",4528.28,NA,""
"2004-03-02",5234.63,NA,""
"2004-03-03",4797.29,NA,""
"2004-03-04",4352.09,NA,""
"2004-03-05",3943.92,NA,""
"2004-03-06",3611.65,NA,""
"2004-03-07",3389.44,NA,""
"2004-03-08",3270.4,NA,""
"2004-03-09",3250.71,NA,""
"2004-03-10",3260.55,NA,""
"2004-03-11",3231.07,NA,""
"2004-03-12",3085.11,191.497,"TM/Landsat-5"
"2004-03-13",2866.11,NA,""
"2004-03-14",2643.89,NA,""
"2004-03-15",2499.4,NA,""
"2004-03-16",2517.3,NA,""
"2004-03-17",2580.31,NA,""
"2004-03-18",2680.48,NA,""
"2004-03-19",2735.69,NA,""
"2004-03-20",2772.73,NA,""
"2004-03-21",2837.98,NA,""
"2004-03-22",3037.01,NA,""
"2004-03-23",3191.91,NA,""
"2004-03-24",3250.71,NA,""
"2004-03-25",3290.14,NA,""
"2004-03-26",3359.54,NA,""
"2004-03-27",3250.71,NA,""
"2004-03-28",3065.84,197.299,"TM/Landsat-5"
"2004-03-29",2772.73,NA,""
"2004-03-30",2472.63,NA,""
"2004-03-31",2262.32,NA,""
"2004-04-01",2168.22,NA,""
"2004-04-02",2050.56,NA,""
"2004-04-03",1838.45,NA,""
"2004-04-04",1822.49,NA,""
"2004-04-05",1919.04,NA,""
"2004-04-06",1774.89,NA,""
"2004-04-07",1649.16,NA,""
"2004-04-08",1680.86,NA,""
"2004-04-09",1806.57,NA,""
"2004-04-10",1846.45,NA,""
"2004-04-11",1806.57,NA,""
"2004-04-12",1774.89,NA,""
"2004-04-13",1814.52,NA,""
"2004-04-14",1743.42,NA,""
"2004-04-15",1886.65,NA,""
"2004-04-16",2083.93,NA,""
"2004-04-17",2050.56,NA,""
"2004-04-18",1902.82,NA,""
"2004-04-19",1759.13,NA,""
"2004-04-20",1611.38,NA,""
"2004-04-21",1493.73,NA,""
"2004-04-22",1420.99,NA,""
"2004-04-23",1373.19,NA,""
"2004-04-24",1337.7,NA,""
"2004-04-25",1302.52,NA,""
"2004-04-26",1256.11,NA,""
"2004-04-27",1233.13,NA,""
"2004-04-28",1233.13,NA,""
"2004-04-29",1204.59,121.896,"TM/Landsat-5"
"2004-04-30",1210.28,NA,""
"2004-05-01",1215.98,NA,""
"2004-05-02",1221.68,NA,""
"2004-05-03",1187.58,NA,""
"2004-05-04",1170.65,NA,""
"2004-05-05",1165.03,NA,""
"2004-05-06",1098.24,NA,""
"2004-05-07",1049.04,NA,""
"2004-05-08",1027.42,NA,""
"2004-05-09",1027.42,NA,""
"2004-05-10",1043.62,NA,""
"2004-05-11",1016.66,NA,""
"2004-05-12",984.628,NA,""
"2004-05-13",968.741,NA,""
"2004-05-14",947.696,NA,""
"2004-05-15",937.232,NA,""
"2004-05-16",984.628,NA,""
"2004-05-17",1043.62,NA,""
"2004-05-18",1065.36,NA,""
"2004-05-19",989.942,NA,""
"2004-05-20",937.232,NA,""
"2004-05-21",906.076,NA,""
"2004-05-22",880.386,NA,""
"2004-05-23",865.092,NA,""
"2004-05-24",854.947,NA,""
"2004-05-25",854.947,NA,""
"2004-05-26",844.842,NA,""
"2004-05-27",824.754,NA,""
"2004-05-28",804.83,NA,""
"2004-05-29",785.071,NA,""
"2004-05-30",770.361,NA,""
"2004-05-31",755.746,68.571,"TM/Landsat-5"
"2004-06-01",746.055,NA,""
"2004-06-02",736.406,NA,""
"2004-06-03",736.406,NA,""
"2004-06-04",726.8,NA,""
"2004-06-05",726.8,NA,""
"2004-06-06",717.237,NA,""
"2004-06-07",717.237,NA,""
"2004-06-08",717.237,NA,""
"2004-06-09",707.716,NA,""
"2004-06-10",688.804,NA,""
"2004-06-11",674.734,NA,""
"2004-06-12",665.409,NA,""
"2004-06-13",656.127,NA,""
"2004-06-14",643.218,NA,""
"2004-06-15",639.363,NA,""
"2004-06-16",635.515,61.294,"TM/Landsat-5"
"2004-06-17",631.674,NA,""
"2004-06-18",627.842,NA,""
"2004-06-19",620.2,NA,""
"2004-06-20",620.2,NA,""
"2004-06-21",608.794,NA,""
"2004-06-22",601.229,NA,""
"2004-06-23",593.695,NA,""
"2004-06-24",589.939,NA,""
"2004-06-25",582.452,NA,""
"2004-06-26",582.452,NA,""
"2004-06-27",574.997,NA,""
"2004-06-28",574.997,NA,""
"2004-06-29",567.572,NA,""
"2004-06-30",560.18,NA,""
"2004-07-01",552.819,NA,""
"2004-07-02",545.491,51.68,"TM/Landsat-5"
"2004-07-03",545.491,NA,""
"2004-07-04",545.491,NA,""
"2004-07-05",538.194,NA,""
"2004-07-06",530.93,NA,""
"2004-07-07",530.93,NA,""
"2004-07-08",523.699,NA,""
"2004-07-09",516.5,NA,""
"2004-07-10",512.912,NA,""
"2004-07-11",512.912,NA,""
"2004-07-12",523.699,NA,""
"2004-07-13",549.151,NA,""
"2004-07-14",574.997,44.5,"Bayer"
"2004-07-15",574.997,NA,""
"2004-07-16",556.496,NA,""
"2004-07-17",541.839,NA,""
"2004-07-18",530.93,56.248,"TM/Landsat-5"
"2004-07-19",527.31,NA,""
"2004-07-20",516.5,NA,""
"2004-07-21",502.2,NA,""
"2004-07-22",495.099,NA,""
"2004-07-23",491.562,NA,""
"2004-07-24",480.999,NA,""
"2004-07-25",473.999,NA,""
"2004-07-26",470.511,NA,""
"2004-07-27",460.1,NA,""
"2004-07-28",453.201,NA,""
"2004-07-29",453.201,NA,""
"2004-07-30",446.337,NA,""
"2004-07-31",439.508,NA,""
"2004-08-01",439.508,NA,""
"2004-08-02",436.106,NA,""
"2004-08-03",432.713,46.798,"TM/Landsat-5"
"2004-08-04",432.713,NA,""
"2004-08-05",432.713,NA,""
"2004-08-06",429.328,NA,""
"2004-08-07",425.952,NA,""
"2004-08-08",419.227,NA,""
"2004-08-09",412.537,NA,""
"2004-08-10",405.883,NA,""
"2004-08-11",399.264,NA,""
"2004-08-12",399.264,NA,""
"2004-08-13",392.68,NA,""
"2004-08-14",392.68,NA,""
"2004-08-15",389.402,NA,""
"2004-08-16",386.133,NA,""
"2004-08-17",382.873,NA,""
"2004-08-18",379.622,NA,""
"2004-08-19",373.147,46.768,"TM/Landsat-5"
"2004-08-20",369.924,NA,""
"2004-08-21",366.71,NA,""
"2004-08-22",366.71,NA,""
"2004-08-23",363.504,NA,""
"2004-08-24",360.309,NA,""
"2004-08-25",353.944,NA,""
"2004-08-26",353.944,NA,""
"2004-08-27",350.776,NA,""
"2004-08-28",347.618,NA,""
"2004-08-29",344.468,NA,""
"2004-08-30",341.328,NA,""
"2004-08-31",335.077,NA,""
"2004-09-01",335.077,NA,""
"2004-09-02",328.864,NA,""
"2004-09-03",328.864,NA,""
"2004-09-04",322.689,47.732,"TM/Landsat-5"
"2004-09-05",319.616,NA,""
"2004-09-06",316.552,NA,""
"2004-09-07",310.454,NA,""
"2004-09-08",307.42,NA,""
"2004-09-09",304.395,NA,""
"2004-09-10",298.376,NA,""
"2004-09-11",295.381,NA,""
"2004-09-12",292.396,NA,""
"2004-09-13",289.421,NA,""
"2004-09-14",286.456,NA,""
"2004-09-15",283.501,NA,""
"2004-09-16",280.556,NA,""
"2004-09-17",280.556,NA,""
"2004-09-18",280.556,NA,""
"2004-09-19",283.501,NA,""
"2004-09-20",289.421,NA,""
"2004-09-21",292.396,NA,""
"2004-09-22",298.376,NA,""
"2004-09-23",292.396,NA,""
"2004-09-24",289.421,NA,""
"2004-09-25",283.501,NA,""
"2004-09-26",280.556,NA,""
"2004-09-27",274.696,NA,""
"2004-09-28",283.501,NA,""
"2004-09-29",280.556,NA,""
"2004-09-30",274.696,NA,""
"2004-10-01",274.696,NA,""
"2004-10-02",268.877,NA,""
"2004-10-03",263.1,NA,""
"2004-10-04",263.1,NA,""
"2004-10-05",263.1,20.7,"ANA"
"2004-10-06",265.983,43.71,"TM/Landsat-5"
"2004-10-07",268.877,NA,""
"2004-10-08",271.782,NA,""
"2004-10-09",274.696,NA,""
"2004-10-10",274.696,NA,""
"2004-10-11",268.877,NA,""
"2004-10-12",265.983,NA,""
"2004-10-13",257.363,NA,""
"2004-10-14",263.1,NA,""
"2004-10-15",289.421,NA,""
"2004-10-16",307.42,NA,""
"2004-10-17",322.689,NA,""
"2004-10-18",335.077,NA,""
"2004-10-19",360.309,NA,""
"2004-10-20",382.873,NA,""
"2004-10-21",373.147,NA,""
"2004-10-22",366.71,NA,""
"2004-10-23",373.147,NA,""
"2004-10-24",347.618,NA,""
"2004-10-25",353.944,NA,""
"2004-10-26",366.71,NA,""
"2004-10-27",392.68,NA,""
"2004-10-28",402.569,NA,""
"2004-10-29",429.328,NA,""
"2004-10-30",484.511,NA,""
"2004-10-31",509.333,NA,""
"2004-11-01",495.099,NA,""
"2004-11-02",446.337,NA,""
"2004-11-03",419.227,NA,""
"2004-11-04",412.537,NA,""
"2004-11-05",432.713,NA,""
"2004-11-06",446.337,NA,""
"2004-11-07",415.878,NA,""
"2004-11-08",412.537,NA,""
"2004-11-09",453.201,NA,""
"2004-11-10",495.099,NA,""
"2004-11-11",502.2,NA,""
"2004-11-12",549.151,NA,""
"2004-11-13",509.333,NA,""
"2004-11-14",480.999,NA,""
"2004-11-15",586.192,NA,""
"2004-11-16",631.674,NA,""
"2004-11-17",601.229,NA,""
"2004-11-18",635.515,NA,""
"2004-11-19",670.066,NA,""
"2004-11-20",814.771,NA,""
"2004-11-21",875.278,NA,""
"2004-11-22",804.83,NA,""
"2004-11-23",707.716,NA,""
"2004-11-24",605.008,NA,""
"2004-11-25",530.93,NA,""
"2004-11-26",470.511,NA,""
"2004-11-27",425.952,NA,""
"2004-11-28",392.68,NA,""
"2004-11-29",373.147,NA,""
"2004-11-30",386.133,NA,""
"2004-12-01",415.878,NA,""
"2004-12-02",578.721,NA,""
"2004-12-03",684.103,NA,""
"2004-12-04",679.413,NA,""
"2004-12-05",693.516,NA,""
"2004-12-06",870.18,NA,""
"2004-12-07",794.93,NA,""
"2004-12-08",670.066,NA,""
"2004-12-09",574.997,164.87,"TM/Landsat-5"
"2004-12-10",545.491,NA,""
"2004-12-11",495.099,NA,""
"2004-12-12",488.032,NA,""
"2004-12-13",520.095,NA,""
"2004-12-14",620.2,NA,""
"2004-12-15",717.237,NA,""
"2004-12-16",688.804,NA,""
"2004-12-17",627.842,NA,""
"2004-12-18",560.18,NA,""
"2004-12-19",509.333,NA,""
"2004-12-20",530.93,NA,""
"2004-12-21",616.39,NA,""
"2004-12-22",906.076,NA,""
"2004-12-23",974.027,NA,""
"2004-12-24",1087.24,NA,""
"2004-12-25",1233.13,NA,""
"2004-12-26",1397.02,NA,""
"2004-12-27",1567.69,NA,""
"2004-12-28",1727.76,NA,""
"2004-12-29",1798.63,NA,""
"2004-12-30",1984.4,NA,""
"2004-12-31",2202.27,NA,""
"2005-01-01",2419.42,NA,""
"2005-01-02",2349.13,NA,""
"2005-01-03",2134.36,NA,""
"2005-01-04",1854.47,NA,""
"2005-01-05",1822.49,NA,""
"2005-01-06",2437.11,NA,""
"2005-01-07",2828.62,NA,""
"2005-01-08",2553.24,NA,""
"2005-01-09",2168.22,NA,""
"2005-01-10",1727.76,NA,""
"2005-01-11",1433.03,NA,""
"2005-01-12",1505.98,NA,""
"2005-01-13",1530.56,NA,""
"2005-01-14",1580.13,NA,""
"2005-01-15",1668.16,NA,""
"2005-01-16",1704.37,NA,""
"2005-01-17",1751.27,NA,""
"2005-01-18",1806.57,NA,""
"2005-01-19",1951.62,NA,""
